684281938,6869615972,Kristen,Gamble,90,1967/30/15,FEMALE,09688506473
689942656,6887515497,Rita,Hines,704,1966/30/27,FEMALE,09685284921
682225735,6876677404,Kelly,Brown,638,1965/30/06,FEMALE,09686935760
681964156,6890944343,Alice,Rice,620,1982/30/24,FEMALE,09687623499
685362652,6857125085,Ralph,Tillman,1981,1958/30/30,MALE,09685146782
689852408,6847428585,Joseph,Flynn,393,1956/30/25,MALE,09689796081
689081367,6894122313,Marlene,Bruce,207,1978/30/24,FEMALE,09689641070
686168110,6878112135,Sarah,Marks,60,1965/30/08,MALE,09686541030
687192366,6877988242,Kelly,Miranda,722,1960/30/20,FEMALE,09684662792
684714709,6821266169,Olivia,Baxter,1490,1963/30/22,MALE,09685024798
686333160,6880435457,Clarence,Walker,508,1956/30/14,MALE,09689600302
687586373,6889943079,Paige,Wheeler,870,1957/30/22,MALE,09684280756
686665473,6875962893,Dominic,Owen,627,1978/30/13,FEMALE,09681476987
688184388,6824860889,Stephen,Atkinson,225,1976/30/16,MALE,09684808723
681649126,6846123434,Katelyn,Warner,483,1976/30/04,MALE,09689935481
687008806,6830413533,Pat,Burton,550,1962/30/05,MALE,09689734855
684475053,6884808688,Gregory,Albert,777,1960/30/17,MALE,09687578541
684873412,6836195246,Brad,Hood,585,1973/30/11,MALE,09689991559
687411101,6875726315,Rachel,Silva,457,1965/30/01,MALE,09688251658
689344380,6838030731,Seth,Chen,320,1974/30/24,MALE,09685706161
687025121,6833014961,Cody,Emerson,527,1961/30/22,FEMALE,09685333614
684572924,6848381581,Vanessa,Tran,154,1956/30/29,MALE,09681724314
688489448,6842697884,Tracie,Dunn,262,1984/30/11,FEMALE,09682738466
682046080,6839051078,Jessica,Romero,706,1961/30/18,FEMALE,09681810046
688371803,6884816455,Virginia,Moss,707,1982/30/27,FEMALE,09687493145
687397110,6822280475,Stacey,Sanford,636,1958/30/01,MALE,09688895026
685925091,6877029383,Dixie,Tanner,592,1980/30/05,MALE,09688639736
681610596,6855794480,Joey,Chavez,1180,1970/30/03,MALE,09686531777
685327148,6891439623,Bobbie,Emerson,127,1976/30/15,MALE,09689956546
685743293,6897064739,Gina,Hart,392,1955/30/09,FEMALE,09683707024
686745161,6821916573,Brian,Oconnor,487,1968/30/15,MALE,09685053020
689421330,6853658319,Mary,Schultz,303,1959/30/09,MALE,09687997420
688056664,6894874087,Skyler,Neal,1625,1976/30/09,FEMALE,09687870530
684685503,6817433776,Brianna,Woods,220,1983/30/27,MALE,09687445126
688795237,6887398268,Jill,Gomez,72,1964/30/16,FEMALE,09686221819
689609317,6888692599,Lee,Holcomb,72,1968/30/21,FEMALE,09689614991
685725624,6881671627,Rebecca,Hayes,1992,1969/30/12,FEMALE,09689760382
683645866,6887043622,Steven,Joyce,469,1972/30/11,FEMALE,09684518255
682435310,6834813886,Dale,Kline,456,1978/30/13,MALE,09682035348
683945222,6897670635,Christian,Walker,375,1980/30/02,FEMALE,09683886812
688614483,6821537302,Erika,Finley,262,1964/30/10,MALE,09686067821
685788672,6810814307,Dave,Bush,714,1971/30/13,FEMALE,09687484423
681188888,6823352979,Francis,Goodman,494,1958/30/16,FEMALE,09688778357
687006401,6843187698,Harley,Odom,440,1956/30/20,MALE,09686830980
681412428,6860627327,Chester,Stanley,22,1956/30/23,MALE,09689583255
687740117,6823218758,Joann,Middleton,1816,1959/30/09,MALE,09689447235
687764625,6887314974,Gage,Cooke,151,1963/30/06,FEMALE,09686386332
684675139,6814310728,Rachel,Johnston,328,1971/30/02,MALE,09688342298
682565237,6887279879,Sydney,Hurley,709,1983/30/12,FEMALE,09686668123
684772382,6886958097,Clint,Lindsey,351,1971/30/26,MALE,09684299873
687886657,6880725119,Jeannie,Jacobson,219,1972/30/15,FEMALE,09686877511
686410283,6836680277,Grace,Garcia,53,1980/30/19,FEMALE,09688219090
684450679,6894189739,Trisha,Martinez,421,1967/30/17,FEMALE,09684393323
685714592,6896528550,Aaron,Sellers,1698,1957/30/19,MALE,09689831308
686850297,6831165648,Renee,Duffy,93,1968/30/08,FEMALE,09687861792
686635154,6812035697,Gregory,Finch,331,1968/30/14,FEMALE,09689770998
682020130,6825399909,Virginia,Rowland,370,1973/30/06,FEMALE,09681734771
689931103,6823489890,Brooke,Bryan,521,1967/30/12,FEMALE,09685486811
684605312,6893756281,Jeremiah,Cardenas,39,1982/30/29,MALE,09687779060
686350121,6859430790,Sabrina,Huber,34,1979/30/17,FEMALE,09683782135
689399974,6810087327,Martin,Mendoza,451,1963/30/25,FEMALE,09688425140
681636121,6841084267,Haley,Newman,1379,1973/30/22,FEMALE,09687757074
686174153,6830611458,Blake,Brennan,499,1966/30/13,MALE,09682808062
687823545,6814787508,Chad,Buckner,456,1971/30/02,FEMALE,09689412030
681881374,6856387521,Sue,Fitzpatrick,962,1964/30/10,FEMALE,09689318358
684852209,6855149750,Alan,Shaffer,204,1966/30/09,MALE,09681373894
687731304,6859954063,Michelle,Maynard,406,1981/30/17,MALE,09685254317
685410092,6855337065,Phyllis,Bernard,789,1956/30/25,FEMALE,09684718970
681888465,6854904954,Dean,Valenzuela,549,1962/30/13,FEMALE,09684607175
684650812,6881909109,Justin,Neal,1724,1974/30/28,FEMALE,09689228769
681746028,6861255516,Kristy,Scott,509,1974/30/27,MALE,09684287496
688678652,6845338275,Madison,Fields,1829,1961/30/20,MALE,09688293025
681022280,6855854510,Carrie,Lee,426,1960/30/09,FEMALE,09684015756
684862661,6825689325,Megan,Ray,273,1971/30/21,MALE,09685860574
689042152,6837396445,Wayne,Bryan,1969,1967/30/27,MALE,09686629478
682967974,6848770261,Donna,Adams,397,1969/30/24,FEMALE,09682404783
681131695,6879127017,Renee,Young,142,1980/30/02,MALE,09687770780
684228019,6819974301,Wesley,Nunez,697,1968/30/12,FEMALE,09687066447
685798657,6834418728,Deanna,Cain,962,1971/30/04,FEMALE,09687758752
683059371,6895037320,Charlotte,Romero,505,1957/30/25,FEMALE,09684406156
687864975,6814000283,Taylor,Bennett,118,1970/30/08,MALE,09686850930
681873723,6881886126,Jan,Moses,878,1962/30/13,MALE,09685183775
687240184,6843817648,Nancy,Hawkins,46,1976/30/21,MALE,09683305807
687323804,6856037878,Baby,Hess,1866,1974/30/19,MALE,09687251956
686093132,6823216465,Norman,Cash,394,1982/30/17,FEMALE,09687907598
683721895,6867409559,Jordan,Flores,775,1956/30/27,FEMALE,09687823471
688153448,6829942017,Alisha,Frazier,543,1961/30/16,MALE,09682357922
684386080,6835894785,Albert,Swanson,417,1965/30/07,FEMALE,09681769096
682570123,6844569994,Cathy,Gonzalez,548,1964/30/12,FEMALE,09683166041
687284387,6879900325,Gage,Lamb,151,1976/30/04,MALE,09683795770
687739465,6816830572,Thomas,Simmons,846,1970/30/08,FEMALE,09681230415
686924667,6815607896,Antonio,Flowers,343,1958/30/23,MALE,09684983498
689422671,6813712467,Lewis,Perkins,809,1975/30/16,MALE,09688847680
686910791,6816621825,Melanie,Norton,1104,1968/30/06,MALE,09686255635
688560733,6817041528,Rose,Glass,330,1968/30/21,FEMALE,09681980802
687264442,6820859967,Lori,Hoffman,110,1965/30/03,FEMALE,09685381081
681785981,6885822519,Marty,Lewis,352,1958/30/31,MALE,09682315553
684312782,6876360089,Timothy,Rojas,590,1972/30/26,FEMALE,09686877422
686056868,6889302738,Danny,Dorsey,1468,1959/30/05,FEMALE,09686579555
681310061,6865710304,Russ,Prince,134,1973/30/01,FEMALE,09683041743
688540945,6896860994,Gail,Torres,378,1955/30/08,FEMALE,09683852160
682632082,6889557432,Jesse,Reyes,266,1983/30/26,MALE,09688113788
687698001,6815391480,Justin,Langley,586,1975/30/31,MALE,09688201296
687333970,6879714228,Johnny,Bauer,101,1960/30/23,FEMALE,09681659838
687468663,6843773166,Arthur,Simmons,122,1970/30/19,FEMALE,09686568243
685195101,6859413454,Bobby,Luna,85,1968/30/08,FEMALE,09681174693
686874102,6812715057,Brett,Rollins,115,1963/30/16,FEMALE,09689180608
689112001,6891206602,Christy,Levy,1106,1977/30/09,MALE,09685873372
687672852,6868451534,Heath,Newton,829,1961/30/25,MALE,09686413598
688082073,6826652696,Tyrone,Harrington,1314,1968/30/10,MALE,09689374253
682141847,6812508193,Sherri,Clayton,80,1983/30/19,MALE,09689913021
689857751,6860869808,Leah,Gay,889,1956/30/06,MALE,09689713582
681214835,6811358983,Penny,Garrison,141,1967/30/24,MALE,09684810475
681345076,6836826609,Glen,Ayers,363,1977/30/06,MALE,09683646292
685922860,6847298677,Jordan,Burt,107,1983/30/24,MALE,09684891889
681765002,6828250427,Seth,Powers,941,1964/30/07,FEMALE,09688548640
686367742,6885961612,Jordan,Wheeler,991,1983/30/21,FEMALE,09685797962
685137621,6865893404,Gail,Knox,410,1979/30/02,MALE,09684904111
685520591,6881953713,Julia,Cooper,270,1983/30/22,MALE,09684284543
685724230,6853647448,Brett,Bridges,473,1978/30/26,FEMALE,09689760172
685853957,6873292428,Candy,Harrington,498,1973/30/20,FEMALE,09682536024
688781482,6895474422,Holly,Buchanan,369,1970/30/10,MALE,09683871893
686303543,6851054772,Vivian,Sweet,47,1982/30/06,FEMALE,09684740362
689128747,6817884488,Darren,Lott,505,1967/30/27,MALE,09684945537
682754016,6821536928,Alice,Ramos,544,1979/30/27,MALE,09683990917
682152154,6822052253,April,Robbins,119,1967/30/08,FEMALE,09686268713
687054894,6883421860,Frank,Petersen,105,1956/30/29,MALE,09686585836
685435193,6848031844,Stanley,Dillon,1257,1966/30/06,MALE,09687650409
685080224,6838272700,Dillon,Fitzpatrick,304,1983/30/13,MALE,09686608105
685648134,6857754143,Helen,Le,447,1970/30/23,MALE,09683169654
689331780,6877939256,Wesley,Joyner,271,1969/30/17,FEMALE,09685875039
687839499,6850904144,Charlie,Harrison,409,1967/30/03,FEMALE,09682020991
687130252,6823134259,Carmen,Fulton,187,1977/30/29,FEMALE,09687453251
684034630,6878076761,Lois,Keller,367,1984/30/16,MALE,09689969260
683951358,6892836335,Rhonda,Paul,1547,1964/30/18,FEMALE,09683863836
689847307,6812801328,Evelyn,Dillon,437,1972/30/21,MALE,09682356148
689000433,6842062313,Lynn,Bradshaw,664,1961/30/30,FEMALE,09684762547
681037426,6878042581,Kevin,Conrad,516,1983/30/27,FEMALE,09689630504
689555188,6821059119,Kaitlyn,Gardner,796,1959/30/12,MALE,09684394174
683174357,6881260328,Mariah,Bates,510,1964/30/20,FEMALE,09684819526
684495372,6823319193,Clara,Alexander,387,1958/30/24,FEMALE,09688638412
687967206,6877144643,Ed,Kelly,557,1971/30/16,FEMALE,09689946480
689921158,6812232883,Sher,Harper,665,1978/30/16,FEMALE,09683476076
682532125,6860060333,Rick,Olson,824,1982/30/27,FEMALE,09687734937
686119417,6881807442,Misty,Ryan,509,1971/30/29,MALE,09681563587
683199460,6831247142,Darlene,Gardner,1977,1963/30/30,FEMALE,09688147130
689744791,6827224611,Brooke,Pittman,573,1974/30/06,MALE,09686329879
681114761,6861688272,Shaun,Byers,585,1959/30/29,MALE,09685160660
685265212,6872081613,Melissa,Curtis,477,1964/30/04,MALE,09687225531
685924881,6883682654,Denise,Dale,256,1965/30/04,MALE,09687799616
681288446,6866329643,Joey,Hogan,514,1980/30/16,MALE,09683847256
687973306,6828492515,Brandon,Avery,192,1979/30/03,FEMALE,09686883289
684188320,6826204462,Jan,Patrick,561,1963/30/06,MALE,09682910361
683638577,6877535262,Jodi,Powers,588,1955/30/17,MALE,09689548142
686696655,6817674392,Barb,Wooten,569,1984/30/15,MALE,09684557988
681329163,6864962298,Danny,McClure,660,1958/30/22,FEMALE,09686365169
688809987,6864321165,Wyatt,Frederick,938,1978/30/11,FEMALE,09688924002
683837009,6885738337,Toni,Schroeder,559,1955/30/11,FEMALE,09688169794
684670269,6874397502,Vincent,Contreras,641,1964/30/12,MALE,09688845190
687336834,6839490611,Shawn,Cervantes,431,1969/30/29,FEMALE,09682681041
681211054,6850992261,Samuel,Shaw,1281,1977/30/18,MALE,09684837585
689211309,6829099765,Nathan,Fry,309,1982/30/07,MALE,09681108997
684357884,6874994397,Teresa,Gilliam,685,1980/30/24,FEMALE,09684690946
682438730,6810917225,Chuck,Daniel,722,1981/30/09,MALE,09684251803
681963600,6874689119,Clayton,Woods,142,1956/30/28,FEMALE,09682093292
689102067,6898160899,Tasha,Barnes,802,1961/30/03,MALE,09688640055
686080224,6822978424,Louis,Clarke,633,1982/30/02,FEMALE,09689689068
688097683,6887451340,Herbert,Ratliff,84,1964/30/24,MALE,09681580385
683743922,6847853385,Veronica,Mack,424,1958/30/17,MALE,09689547582
687888954,6824335511,Lloyd,Nelson,52,1955/30/02,MALE,09682743756
682499982,6812273042,Gregory,Curtis,442,1977/30/05,FEMALE,09688592435
681866341,6898698874,Jenna,Emerson,1642,1970/30/15,FEMALE,09682958163
688042338,6823919435,Ronnie,Atkins,636,1961/30/07,MALE,09688582599
689715233,6825173482,Tamara,Shelton,580,1982/30/17,FEMALE,09683310847
685759600,6864387055,Joann,Hodge,317,1962/30/17,MALE,09684947847
687161761,6889355695,Lloyd,Kane,245,1957/30/30,FEMALE,09683177818
681622854,6870010684,Gerald,McFarland,648,1971/30/02,MALE,09686513591
689492400,6824124675,Heidi,Mullen,798,1976/30/26,FEMALE,09686923406
688679064,6898190040,Ethan,Stewart,244,1966/30/26,FEMALE,09684603953
684052414,6843158729,Shirley,Michael,38,1965/30/14,FEMALE,09684591512
683298095,6855920177,Nicholas,Fox,569,1961/30/03,FEMALE,09688582160
687332703,6880763489,Rocky,Kramer,528,1966/30/04,MALE,09689048510
683975663,6870220128,Lawrence,Patel,399,1966/30/18,MALE,09685251441
687282972,6878795366,Clayton,England,288,1977/30/28,FEMALE,09686364521
683543044,6833893366,Clint,Pruitt,863,1981/30/15,MALE,09687752902
687481576,6866700889,Matt,Francis,794,1975/30/21,FEMALE,09683463475
684190052,6860535574,Jimmy,Thompson,684,1962/30/14,FEMALE,09682992915
688305347,6839521216,Robin,Carey,446,1955/30/09,FEMALE,09688400001
683885799,6825794199,Ricky,McKinney,172,1979/30/03,MALE,09685505009
681372308,6843500709,Dallas,Olson,517,1968/30/20,FEMALE,09684378169
683067302,6836111064,William,Rush,387,1961/30/10,FEMALE,09685692327
687921986,6871205926,Bobbie,Myers,316,1969/30/20,FEMALE,09683579321
685319368,6884174407,Dixie,Charles,622,1970/30/30,FEMALE,09683918582
689596771,6875420138,Mother,Olsen,768,1968/30/05,FEMALE,09687036881
686919305,6842034903,Tessa,George,89,1984/30/04,FEMALE,09687772763
688844291,6869512557,Sherry,Castro,603,1976/30/03,FEMALE,09683160694
684827830,6811780775,Rusty,Aguirre,404,1967/30/04,MALE,09684567656
681378605,6865070997,Myron,Gill,760,1957/30/27,FEMALE,09681446857
682584445,6850665534,Shanda,Madden,38,1966/30/11,FEMALE,09686432484
683122643,6882056526,Lori,Carver,676,1973/30/10,FEMALE,09688671422
689505548,6886615036,Ann,Lindsey,387,1961/30/07,MALE,09683856015
681370414,6879367349,Matthew,Harrison,336,1969/30/04,MALE,09684584451
687522009,6848337300,Barb,Sears,467,1971/30/04,FEMALE,09681568504
688431420,6855867485,Savannah,Patterson,986,1970/30/19,MALE,09688812755
689176466,6893309252,Charlie,Vazquez,65,1974/30/18,FEMALE,09686445311
689986731,6827460135,Christian,Kirkland,275,1957/30/26,FEMALE,09683247960
681025130,6842845173,Judy,Jacobs,421,1965/30/17,FEMALE,09681391314
688094080,6883220444,Janet,Haynes,274,1979/30/07,FEMALE,09687930773
689415009,6849147576,Rose,Waters,311,1983/30/10,MALE,09684753561
681488135,6893227882,Shawn,Cline,392,1970/30/20,FEMALE,09686771769
681809871,6893105043,Brooke,Gutierrez,1931,1981/30/25,MALE,09681506549
687889228,6845515076,Kristy,Flores,578,1963/30/27,MALE,09686691424
682620527,6894461050,Tony,Larson,45,1956/30/18,FEMALE,09684862640
684235319,6813065624,Diana,Sykes,243,1979/30/01,FEMALE,09681309682
681391029,6878934038,Deborah,Richard,24,1957/30/23,FEMALE,09688063900
687955461,6818375867,Melody,Dunlap,597,1975/30/26,MALE,09687966500
687560214,6876337529,Mandy,Owen,1261,1965/30/25,FEMALE,09688444786
686670209,6849674753,Cameron,Cantrell,1080,1971/30/12,MALE,09682352104
685419690,6824378321,Alexis,Barnett,76,1980/30/27,MALE,09684787140
681448987,6861732640,Norman,Mejia,619,1967/30/04,FEMALE,09681711785
689485108,6839546795,Noah,Lang,598,1967/30/12,MALE,09682466744
688000699,6898397896,Wanda,Hyde,917,1973/30/21,MALE,09683040626
686793120,6820635524,Kim,Dalton,150,1958/30/07,MALE,09687720754
681490726,6847227641,Charlie,Pollard,227,1975/30/19,MALE,09682417652
686452421,6869316294,Joel,Potts,404,1963/30/05,FEMALE,09689889807
681307792,6820540908,Everett,McCoy,481,1973/30/12,FEMALE,09684365460
689974633,6858713800,Dusty,Dunlap,862,1977/30/15,MALE,09687746113
685701855,6859251627,Judy,Kidd,387,1963/30/19,FEMALE,09687388298
681847656,6893446047,Sherry,Leach,98,1961/30/19,MALE,09688079115
683805865,6874168771,Andrew,Spears,610,1974/30/08,FEMALE,09688857142
687415130,6820590245,Randi,Leach,99,1961/30/14,MALE,09684646164
687532782,6893834965,Erin,Bradshaw,121,1983/30/29,FEMALE,09685478339
689747583,6832258047,Kristina,Hendricks,458,1978/30/13,MALE,09683143964
684595075,6892203424,Anna,Cote,402,1961/30/05,MALE,09689617251
683988850,6874923220,Donald,Haynes,69,1984/30/29,FEMALE,09684449593
685371908,6872191921,Earl,Cruz,567,1958/30/02,FEMALE,09681062851
684606005,6843560902,Christina,McFadden,903,1955/30/28,MALE,09689283602
685155678,6823144278,Martin,Espinoza,558,1975/30/04,MALE,09682567465
683181353,6819100306,Bob,Ellison,863,1963/30/07,FEMALE,09689453598
689734503,6839174815,Allison,McKinney,445,1976/30/29,MALE,09686857814
689512166,6865052962,Jasmine,Spencer,812,1972/30/01,MALE,09686046110
681335605,6867877912,Trisha,Calderon,787,1969/30/29,MALE,09687615955
684197481,6878886415,Michelle,Odom,930,1968/30/18,MALE,09687510437
687685506,6827034251,Ricky,Hardin,129,1982/30/24,FEMALE,09684999672
682745714,6844568559,April,Norris,469,1982/30/30,MALE,09681003367
684243887,6831034471,Abigail,Chavez,320,1959/30/30,FEMALE,09681812575
685584900,6874398924,Tim,Larson,232,1974/30/04,FEMALE,09683328880
688012772,6869395473,Marie,Eaton,1649,1968/30/14,FEMALE,09685995248
684795488,6873897775,Ian,Garcia,468,1962/30/09,MALE,09689751052
682198756,6873878631,Derek,Frederick,758,1967/30/04,MALE,09685050431
689282851,6837659152,Dorothy,Schmidt,1725,1979/30/08,FEMALE,09682535453
685462583,6857784434,Jan,Boyer,27,1978/30/11,FEMALE,09689044450
687120637,6868553350,Nicholas,Elliott,1253,1973/30/31,MALE,09686430290
688430158,6831487113,Rocky,Osborne,455,1975/30/26,MALE,09686073824
683035155,6834839986,Brianna,Lloyd,397,1956/30/04,MALE,09683823579
689059958,6834024646,Melissa,Rodriquez,1917,1972/30/04,MALE,09684157674
684052338,6816236349,Nina,Reese,322,1961/30/09,MALE,09681473066
682165111,6842279757,Teresa,Britt,128,1967/30/09,FEMALE,09682634314
685329632,6891913134,Whitney,Nunez,138,1980/30/13,FEMALE,09687144157
686818670,6872247469,Arthur,Jenkins,23,1965/30/05,MALE,09688328588
688116587,6872643126,Sandy,Wall,1810,1978/30/06,FEMALE,09681864168
684907544,6842560025,Mike,Gillespie,1757,1973/30/13,MALE,09684553612
684019927,6818964581,Jamie,Lindsay,396,1964/30/17,FEMALE,09682222185
685457451,6837630336,Tristan,Lopez,498,1959/30/26,MALE,09687050169
685969012,6899360084,Dixie,Little,117,1968/30/04,MALE,09688057713
689775557,6812191342,Sue,Sanford,490,1958/30/01,FEMALE,09681009683
685193741,6887595108,Stanley,Wolf,936,1959/30/12,MALE,09689107458
684948090,6876640072,Dylan,Finley,240,1979/30/13,FEMALE,09681904944
688007379,6841544231,Kelsey,Bowen,111,1974/30/13,FEMALE,09684688672
689547323,6894920773,Tracy,Hull,956,1965/30/27,FEMALE,09681142026
685127380,6842095433,Wyatt,Gill,461,1969/30/31,FEMALE,09682145685
685443948,6830053214,Chase,Sanchez,277,1966/30/15,FEMALE,09681560670
688371653,6812690782,Diana,Lyons,945,1968/30/04,FEMALE,09689927983
683561554,6885971321,Ronda,Gill,329,1977/30/31,MALE,09681267343
688341485,6815869860,Rick,Avery,381,1956/30/12,MALE,09689945950
682113268,6848816874,Christina,Myers,287,1965/30/25,FEMALE,09681485696
689133849,6864258423,Stephen,Hill,85,1969/30/22,MALE,09681517366
683946933,6887123801,Donna,Levine,487,1975/30/12,FEMALE,09684348480
682491428,6867327860,Monica,Hatfield,449,1959/30/05,FEMALE,09682719055
684309208,6871190360,Tiffany,Manning,103,1973/30/06,FEMALE,09682903291
686438867,6858188128,Leah,Stuart,263,1970/30/26,MALE,09683128364
682839943,6857482334,Toni,Dalton,415,1963/30/21,FEMALE,09685387468
686177456,6885962955,Dillon,Steele,766,1970/30/03,FEMALE,09684416640
681659242,6815479612,Charlene,Chapman,318,1981/30/13,MALE,09689822505
683669081,6881283380,Tim,Walters,309,1973/30/29,MALE,09681065657
682537318,6846322958,Rex,Jones,274,1964/30/15,MALE,09686066115
